Employee ID,Burn Rate previsto,Risco
fffe310032003900,0.6096944080755844,Alto
fffe33003200380036003500,0.38201308756100844,Medio
fffe3900340033003300,0.3989545238095238,Medio
fffe33003000380036003000,0.7268533254000897,Alto
fffe31003500300038003400,0.3579800000000001,Medio
fffe3500350036003500,0.32198642857142856,Medio
fffe3600350033003500,0.2559030952380951,Baixo
fffe33003200300037003100,0.2969621428571428,Baixo
fffe3300310032003000,0.7094633333333329,Alto
fffe32003100300034003800,0.33099940476190476,Medio
fffe3300320038003500,0.6086088194648488,Alto
fffe32003000330035003400,0.5653297707847706,Medio
fffe3800330036003800,0.320562380952381,Medio
fffe3600360030003200,0.4678893956043957,Medio
fffe3500380036003000,0.4709987989787988,Medio
fffe31003200380036003500,0.8584257142857143,Alto
fffe3200380038003300,0.4765613275613277,Medio
fffe33003400390031003100,0.5902651373626376,Medio
fffe3700320039003400,0.7682551190476188,Alto
fffe31003600380030003100,0.21357877705627723,Baixo
fffe3900300035003800,0.299429880952381,Baixo
fffe31003300360036003900,0.4709766666666669,Medio
fffe31003100360032003200,0.577973928571428,Medio
fffe31003500340031003600,0.4227730555555557,Medio
fffe31003000300034003700,0.4155551340352115,Medio
fffe3600380032003700,0.23642309969442313,Baixo
fffe32003800310037003800,0.35903444444444443,Medio
fffe31003600370034003600,0.5876738095238095,Medio
fffe32003400320038003600,0.572557720890221,Medio
fffe32003300340036003200,0.7256467857142855,Alto
fffe3500300038003900,0.6185099999999999,Alto
fffe31003500360036003000,0.46285014430014443,Medio
fffe31003000390036003800,0.6296999999999988,Alto
fffe3900320031003600,0.2161133333333334,Baixo
fffe33003300360035003400,0.6226211038961043,Alto
fffe31003100370038003700,0.3475142604617605,Medio
fffe33003300320034003500,0.1755833333333334,Baixo
fffe3300370033003700,0.40641488095238093,Medio
fffe32003000320030003100,0.25654611111111125,Baixo
fffe32003400320036003000,0.41399599927849934,Medio
fffe33003200330037003600,0.28147246031746037,Baixo
fffe31003900380031003100,0.949391666666666,Alto
fffe3700350035003200,0.17874706626706627,Baixo
fffe32003100310030003200,0.2897376388888891,Baixo
fffe31003100370031003400,0.45965333333333314,Medio
fffe31003800370030003700,0.23091190836940848,Baixo
fffe3700370034003600,0.5630703968253967,Medio
fffe3900370039003400,0.3078689348370925,Medio
fffe32003500330035003600,0.3100598737373737,Medio
fffe31003300360031003900,0.4116735140715353,Medio
fffe32003300380034003800,0.486849846264846,Medio
fffe31003800390035003000,0.7905499999999991,Alto
fffe31003100300039003300,0.586561414141414,Medio
fffe32003100350033003200,0.6564404761904765,Alto
fffe3200360034003100,0.026700000000000015,Baixo
fffe32003200340033003800,0.20373666666666668,Baixo
fffe32003600360030003100,0.7447596428571431,Alto
fffe31003600340033003500,0.5530040139027635,Medio
fffe3200330030003800,0.23726503968253973,Baixo
fffe32003900370035003300,0.3761593284493284,Medio
fffe31003500380031003300,0.0,Baixo
fffe31003600360038003400,0.41583214285714265,Medio
fffe3400380034003800,0.28992666666666644,Baixo
fffe33003100380039003200,0.35694916666666693,Medio
fffe31003100330034003200,0.5356801984126984,Medio
fffe31003600340030003800,0.4261267857142856,Medio
fffe3100380035003900,0.25081222222222227,Baixo
fffe32003900380039003500,0.12612607142857146,Baixo
fffe31003700300030003800,0.5849744563769563,Medio
fffe31003800370031003800,0.6394264682539684,Alto
fffe3200330033003600,0.20530214285714293,Baixo
fffe3700360038003700,0.7313716666666665,Alto
fffe3300320031003700,0.5544533702408703,Medio
fffe31003100360030003200,0.4298051948051953,Medio
fffe31003300360036003800,0.4357398390498392,Medio
fffe32003100390033003800,0.5004834523809526,Medio
fffe31003900350039003000,0.489591895881896,Medio
fffe32003200320033003300,0.42114409090909155,Medio
fffe32003800340035003300,0.5385540476190475,Medio
fffe31003100330032003800,0.3255417243867244,Medio
fffe3400350039003900,0.5303708333333335,Medio
fffe3800310036003000,0.3154347943722941,Medio
fffe31003600320033003600,0.39583492063492054,Medio
fffe32003400370039003500,0.46368470240543763,Medio
fffe3700300036003800,0.26081214285714277,Baixo
fffe33003000300033003200,0.5806113888888887,Medio
fffe33003000370037003100,0.5881099576128443,Medio
fffe31003100320038003100,0.5971362301587302,Medio
fffe32003500370035003700,0.6770990079365076,Alto
fffe31003100320038003500,0.8241166666666675,Alto
fffe32003600300035003500,0.3332757936507936,Medio
fffe32003600300034003900,0.3384526190476189,Medio
fffe3300320039003400,0.32168714285714245,Medio
fffe32003800390033003300,0.7239622342237823,Alto
fffe31003600340035003800,0.48535071428571447,Medio
fffe32003000390030003700,0.2753009454434454,Baixo
fffe31003300320038003100,0.4104940689947306,Medio
fffe31003600370030003700,0.12612607142857146,Baixo
fffe32003000330039003400,0.5620973032849504,Medio
fffe31003800340037003100,0.5074315476190475,Medio
fffe31003500370038003900,0.2600424891774892,Baixo
fffe3500300037003700,0.5527336979055516,Medio
fffe32003000320037003300,0.31024591269841273,Medio
fffe31003900320036003700,0.5726388744588747,Medio
fffe31003900350038003800,0.6406801046176046,Alto
fffe31003800300034003200,0.40399049783549773,Medio
fffe33003400350036003800,0.7969066666666659,Alto
fffe31003400340034003400,0.6378167768342767,Alto
fffe32003600320037003200,0.3185882309357309,Medio
fffe3300390033003300,0.4235698809523808,Medio
fffe32003200300031003300,0.38217445054945054,Medio
fffe3100360036003100,0.2970061378898879,Baixo
fffe31003100320039003900,0.371077559034103,Medio
fffe32003700350031003400,0.6149389549339551,Alto
fffe33003100360033003100,0.5322401978576978,Medio
fffe3400310039003600,0.3942285714285715,Medio
fffe32003300330036003400,0.5814130952380954,Medio
fffe33003100320038003300,0.5739343367743367,Medio
fffe32003200330034003600,0.37917548701298687,Medio
fffe31003700350038003500,0.5915620238095239,Medio
fffe32003100390030003900,0.33249948412698416,Medio
fffe31003000330036003000,0.20844333333333323,Baixo
fffe390034003300,0.12415678571428578,Baixo
fffe3300310039003200,0.3653266702741702,Medio
fffe31003700320030003600,0.32516178571428594,Medio
fffe31003500330030003600,0.6199045238095241,Alto
fffe32003300360039003200,0.7252825000000002,Alto
fffe3500350031003400,0.3598601190476191,Medio
fffe33003000390037003000,0.4796395505883007,Medio
fffe3800340030003800,0.9430203571428573,Alto
fffe3500390039003500,0.49874574314574316,Medio
fffe32003100330033003100,0.25770000000000026,Baixo
fffe31003900380035003800,0.7080450000000001,Alto
fffe31003200370033003400,0.299429880952381,Baixo
fffe33003300340036003500,0.4706153354978355,Medio
fffe3900380032003000,0.4642501224102694,Medio
fffe32003700370035003500,0.01770000000000001,Baixo
fffe31003900330039003500,0.39923648789935556,Medio
fffe32003400300036003900,0.1659035714285715,Baixo
fffe31003800320037003800,0.090774264069264,Baixo
fffe3400360039003400,0.615263802308802,Alto
fffe32003700390036003000,0.16921003643415408,Baixo
fffe320032003600,0.6338802380952382,Alto
fffe31003200300037003300,0.2891866916416916,Baixo
fffe3700380033003700,0.6210389285714276,Alto
fffe330038003800,0.545071984126984,Medio
fffe33003200340038003100,0.230030158730159,Baixo
fffe32003800370035003100,0.1495330555555555,Baixo
fffe3800300036003000,0.5888382733932735,Medio
fffe32003200340039003800,0.41943388888888883,Medio
fffe31003600320033003900,0.018710000000000008,Baixo
fffe3500340037003700,0.4230878571428571,Medio
fffe32003500340039003100,0.5328666666666662,Medio
fffe31003400380033003100,0.3927286904761903,Medio
fffe3600370031003600,0.24100196078431374,Baixo
fffe32003600360035003000,0.2643305826118327,Baixo
fffe33003100380037003100,0.6277950000000009,Alto
fffe32003900390035003100,0.608762097004303,Alto
fffe3800360039003300,0.2609137984809309,Baixo
fffe32003200310035003200,0.3352978571428571,Medio
fffe31003200340036003300,0.5358573015873016,Medio
fffe32003300340033003900,0.6440175000000008,Alto
fffe32003800380033003500,0.728831785714286,Alto
fffe32003400380039003400,0.5025000000000001,Medio
fffe3500350037003700,0.4007986294261295,Medio
fffe32003700330037003800,0.37806416666666637,Medio
fffe3700320030003800,0.5104205555555555,Medio
fffe31003400350033003300,0.49961573953823957,Medio
fffe380030003600,0.7373433333333342,Alto
fffe31003300380038003400,0.17519154761904762,Baixo
fffe31003300330038003300,0.5647213023088021,Medio
fffe33003200390039003800,0.1030017857142858,Baixo
fffe31003000340034003200,0.5788574025974025,Medio
fffe3700310031003400,0.42867994588744557,Medio
fffe32003500350032003100,0.9056750000000009,Alto
fffe3100310037003400,0.5620999999999995,Medio
fffe33003200360031003600,0.7410204292929294,Alto
fffe31003900300038003300,0.22586036435786438,Baixo
fffe3400380039003900,0.760860238095238,Alto
fffe3500330036003500,0.6232940873015874,Alto
fffe3800330035003100,0.7432880555555557,Alto
fffe3100310032003200,0.3298907872682868,Medio
fffe32003200340030003600,0.35591356199356206,Medio
fffe33003300370038003900,0.24242626984126986,Baixo
fffe340035003600,0.6107427380952377,Alto
fffe31003800370038003200,0.40932357115107143,Medio
fffe3900330035003200,0.7692383152958153,Alto
fffe31003700340039003300,0.6838693253968253,Alto
fffe3100300034003300,0.4112145238095238,Medio
fffe32003200380035003400,0.7272733333333331,Alto
fffe3700300030003100,0.3998707467532468,Medio
fffe3600370034003300,0.41723430484934726,Medio
fffe31003700300037003700,0.6047516666666667,Alto
fffe3900300032003200,0.3651558243845939,Medio
fffe32003200340033003500,0.41598586282990707,Medio
fffe31003500370034003300,0.2683050000000001,Baixo
fffe32003500350033003100,0.18688666666666673,Baixo
fffe33003300360033003600,0.322182579365079,Medio
fffe3900310038003000,0.06883833333333339,Baixo
fffe31003100390032003800,0.7470207142857141,Alto
fffe32003900340038003500,0.6395292205017205,Alto
fffe32003000300030003000,0.6117583333333336,Alto
fffe31003600380037003000,0.7609972222222224,Alto
fffe32003900330035003000,0.40180204545454556,Medio
fffe3600310031003500,0.298245236732222,Baixo
fffe3200380033003400,0.448888888888889,Medio
fffe32003800310030003700,0.8523218253968259,Alto
fffe3900300032003300,0.3469633333333334,Medio
fffe33003400350039003800,0.32894953157953155,Medio
fffe31003600310033003100,0.5356430594405591,Medio
fffe31003700320039003100,0.18423032800532804,Baixo
fffe3600360034003900,0.1677100000000001,Baixo
fffe31003800310031003000,0.3761729960836864,Medio
fffe33003300320039003300,0.47345770007770005,Medio
fffe3200380032003700,0.4712426850926852,Medio
fffe3400390032003700,0.5457780952380946,Medio
fffe32003900360031003000,0.7523333333333331,Alto
fffe33003400360031003100,0.3474469047619047,Medio
fffe32003700380033003200,0.6035707559107559,Alto
fffe3500380030003100,0.5432572619047626,Medio
fffe32003400370036003400,0.4554095202020201,Medio
fffe33003100360033003700,0.2979534684759685,Baixo
fffe32003800380031003100,0.45698250860250866,Medio
fffe3400310031003000,0.44635916666666703,Medio
fffe31003800370030003500,0.2410899999999998,Baixo
fffe3700360036003800,0.5910349999999998,Medio
fffe32003300310030003000,0.2664734779944633,Baixo
fffe32003300340036003900,0.3706615476190474,Medio
fffe32003600310039003200,0.40875305555555597,Medio
fffe3100380030003000,0.657514967101612,Alto
fffe3500310035003900,0.9532005555555554,Alto
fffe33003400360030003800,0.41097197691197707,Medio
fffe32003000300034003500,0.6526133910533912,Alto
fffe32003600330037003000,0.7023954709179706,Alto
fffe3900300034003600,0.3869728571428571,Medio
fffe31003400380036003000,0.34890000000000015,Medio
fffe31003400350031003000,0.0022134734517730713,Baixo
fffe31003600360036003200,0.6410917645104293,Alto
fffe32003100360035003900,0.45965333333333314,Medio
fffe31003600340030003200,0.3982895955188602,Medio
fffe31003200370037003600,0.40981841269841274,Medio
fffe3200380039003300,0.28972559163059153,Baixo
fffe3800340030003700,0.3302964285714286,Medio
fffe31003200310030003400,0.47872607975357956,Medio
fffe330037003700,0.028836666666666642,Baixo
fffe31003600360035003500,0.014600000000000009,Baixo
fffe31003700320032003900,0.6573408531746032,Alto
fffe31003400360033003300,0.45754517091568575,Medio
fffe3800350031003600,0.6544799816849816,Alto
fffe33003400380032003300,0.5695135714285717,Medio
fffe33003100340038003100,0.3879591666666662,Medio
fffe32003300340032003300,0.3530571553446552,Medio
fffe32003400320035003300,0.8089044566544565,Alto
fffe32003900340034003200,0.550391071428571,Medio
fffe32003600330036003200,0.8437164285714275,Alto
fffe32003800340039003900,0.0737480158730159,Baixo
fffe32003800350037003600,0.18611719696969695,Baixo
fffe31003500330035003500,0.6037621428571431,Alto
fffe3100380030003700,0.2029207142857143,Baixo
fffe31003200380031003800,0.374021637806638,Medio
fffe3600320034003100,0.3941688888888892,Medio
fffe31003700310033003100,0.2609137984809309,Baixo
fffe31003800300037003600,0.4086839271839272,Medio
fffe33003000380036003200,0.7265583333333332,Alto
